1;1185;ESTADO DE ISRAEL
1;1185;LAMBARE
1;1185;PANAMA
1;1186;CABRERA JOSE ANTONIO
1;1186;SAN LUIS
1;1187;CORDOBA AVDA.
1;1187;LAPRIDA
1;1188;CORDOBA AVDA.
1;1189;TUCUMAN
1;1190;LAVALLE
1;1191;GOMEZ VALENTIN
1;1191;HUMAHUACA
1;1192;GUARDIA VIEJA
1;1192;HUMAHUACA
1;1193;CORRIENTES AVDA.
1;1194;CORRIENTES AVDA.
1;1195;CORRIENTES AVDA.
1;1196;SARMIENTO
1;1197;CARRIL
1;1197;SARMIENTO
1;1198;PERON JUAN DOMINGO TTE. GRAL.
1;1199;KING
1;1199;PERON JUAN DOMINGO TTE. GRAL.
1;1199;POTOSI
1;1200;DIAZ VELEZ AVDA.
1;1201;MITRE BARTOLOME
1;1202;LEZICA
1;1202;PELUFFO ANGEL
1;1202;YAPEYU
1;1203;RIVADAVIA AVDA.
1;1204;RIVADAVIA AVDA.
1;1205;RIVADAVIA AVDA.
1;1206;BOEDO
1;1206;DON BOSCO
1;1206;MAZA
1;1207;ALSINA ADOLFO
1;1207;YRIGOYEN HIPOLITO
1;1208;LUCERO
1;1208;YRIGOYEN HIPOLITO
1;1209;BELGRANO AVDA.
1;1209;MORENO
1;1210;BELGRANO AVDA.
1;1211;VENEZUELA
1;1212;MUÑIZ
1;1212;QUITO
1;1212;YRIGOYEN HIPOLITO
1;1213;BOULOGNE SUR MER
1;1213;CATAMARCA
1;1213;VIAMONTE
1;1214;DEAN FUNES
1;1214;ECUADOR
1;1214;LA RIOJA
1;1214;RIOJA (VER LA RIOJA)
1;1215;GARDEL CARLOS
1;1215;JAURES JEAN
1;1215;URQUIZA GRAL.
1;1216;BOCAYUVA QUINTINO
1;1216;YAPEYU
1;1217;CASTRO
1;1217;CASTRO BARROS
1;1217;PEREZ JOSE JULIAN
1;1218;BOEDO
1;1218;COLOMBRES
1;1219;MATHEU
1;1219;PASCO
1;1219;PICHINCHA
1;1220;LINIERS VIRREY
1;1220;LORIA (VER SANCHEZ DE LORIA)
1;1220;MAZA
1;1220;ORURO
1;1220;SANCHEZ DE LORIA
1;1220;VIRREY LINIERS (VER LINIERS VIRREY)
1;1221;AGRELO
1;1221;CHILE
1;1221;LA RIOJA
1;1221;RIOJA (VER LA RIOJA)
1;1221;URQUIZA GRAL.
1;1222;COMBATE DE LOS POZOS
1;1222;MEXICO
1;1222;SARANDI
1;1223;ALBERTI
1;1223;MEXICO
1;1224;24 DE NOVIEMBRE
1;1224;AGRELO
1;1225;INDEPENDENCIA AVDA.
1;1225;URIBURU
1;1226;INDEPENDENCIA AVDA.
1;1227;CHILE
1;1227;ESTADOS UNIDOS
1;1227;RINCON
1;1228;AMBATO
1;1228;ESTADOS UNIDOS
1;1228;TOTORAL
1;1229;"HUMBERTO I"""
1;1229;JUJUY
1;1229;SAAVEDRA
1;1230;CALVO CARLOS
1;1231;CATAMARCA
1;1231;DEAN FUNES
1;1231;"HUMBERTO I"""
1;1231;SAN IGNACIO
1;1232;SAN JUAN AVDA.
1;1233;BIDEGAIN PEDRO
1;1233;SAN JUAN AVDA.
1;1234;MORSE
1;1234;MUÑIZ
1;1234;SPEGAZZINI CARLOS
1;1235;BIDEGAIN PEDRO
1;1235;LA PLATA AVDA.
1;1236;DEVOTO FORTUNATO
1;1236;MARMOL JOSE
1;1236;TREINTA Y TRES ORIENTALES
1;1237;CASTRO
1;1237;CASTRO BARROS
1;1237;PEREYRA
1;1238;COLOMBRES
1;1238;JANTIN JUAN BAUTISTA
1;1238;LAS CASAS
1;1239;BOEDO
1;1240;ALZAGA
1;1240;AVALLE
1;1240;GALLEGOS
1;1240;MAZA
1;1240;METAN
1;1240;VENIALVO
1;1241;CABOT
1;1241;LINIERS VIRREY
1;1241;LORIA (VER SANCHEZ DE LORIA)
1;1241;SANCHEZ DE LORIA
1;1241;VIRREY LINIERS (VER LINIERS VIRREY)
1;1242;APULE
1;1242;24 DE NOVIEMBRE
1;1242;CASACUBERTA
1;1242;DANEL
1;1242;PRUDAN MANUEL SILVESTRE TTE.
1;1243;BARCALA
1;1243;COTAGAITA
1;1243;GARRO
1;1243;ORURO
1;1243;URQUIZA GRAL.
1;1244;DEAN FUNES
1;1244;LA RIOJA
1;1244;RIOJA (VER LA RIOJA)
1;1245;COMBATE DE LOS POZOS
1;1245;RONDEAU
1;1246;CATAMARCA
1;1246;LUCA ESTEBAN DE
1;1247;ALBERTI
1;1247;JUJUY
1;1247;SAAVEDRA
1;1248;PAVON
1;1249;MATHEU
1;1249;PICHINCHA
1;1250;LA PLATA AVDA.
1;1251;PASCO
1;1251;RINCON
1;1251;SARANDI
1;1252;COCHABAMBA
1;1253;PAVON
1;1253;TARIJA
1;1254;CONSTITUCION
1;1255;GIBSON
